"","roundate","Ring","RFID","datetime.y","temperature","firstbreak1","firstbreak2","firstbreak3","lastbreak1","lastbreak2","lastbreak3","t1","t2","v1","v2","avg.v","acc","section2","section3","section4","length1","length2","tunnel","species","age","Sex","Date","Place","Site","Wing","Wt","Init","Tarsus","day","hour","air.temp","headwind","humidity","mistnet","cgt_day","cgt_hour","headwind2","v1.air","v2.air","avg.v.air","acc.air"
"174",2023-02-23 17:10:00,"AJY3812","3B00186F83",2023-02-23 17:06:32,7.5,26607909,26610357,26610475,26610247,26610375,26610480,128,105,2.03125,2.85714285714286,2.40343347639485,7.08920907418762,110,100,228,3.65625,1.42857142857143,"B","bluti","5","M","22/02/2023 10:19","WYT","ELDER ",66,10.7,"MB",19.4,23,17,6.144,2.455969953,61.31,"caught",1,"pm2",0,2.03125,2.85714285714286,2.40343347639485,7.08920907418764
"175",2023-02-23 10:40:00,"AJY3285","01103FA366",2023-02-23 10:41:14,10.3,3543117,3546478,3546578,3546368,3546488,3546593,120,105,2.16666666666667,2.85714285714286,2.48888888888889,6.13756613756614,110,90,210,2.16666666666667,4.28571428571429,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,10,5.394,4.834417576,78.12,"caught",0,"am1",0,2.16666666666667,2.85714285714286,2.48888888888889,6.13756613756613
"176",2023-02-23 11:10:00,"AJY3285","01103FA366",2023-02-23 11:09:56,10.8,5264287,5268245,5268350,5268150,5268258,5268370,108,112,2.40740740740741,2.67857142857143,2.54545454545455,2.46512746512746,95,92,200,3.12962962962963,5.35714285714286,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,11,5.646,4.070478561,77.5,"caught",0,"am1",0,2.40740740740741,2.67857142857143,2.54545454545455,2.46512746512745
"177",2023-02-23 11:20:00,"AJY3285","01103FA366",2023-02-23 11:24:31,11,6138854,6140677,6140779,6140584,6140708,6140795,124,87,2.09677419354839,3.44827586206897,2.65402843601896,12.8104423556453,93,71,195,6.5,5.51724137931034,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,11,5.557,4.75098606,77.18,"caught",0,"am1",0,2.09677419354839,3.44827586206897,2.65402843601896,12.8104423556453
"178",2023-02-23 11:40:00,"AJY3285","01103FA366",2023-02-23 11:40:52,11.3,7119670,7122034,7122141,7121938,7122052,7122157,114,105,2.28070175438596,2.85714285714286,2.55707762557078,5.26430230828212,96,89,203,4.10526315789474,4.57142857142857,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,11,5.998,3.571530617,74.61,"caught",0,"am1",0,2.28070175438596,2.85714285714286,2.55707762557078,5.26430230828219
"179",2023-02-23 11:40:00,"AJY3285","01103FA366",2023-02-23 11:35:51,11,6818579,6821136,6821227,6821028,6821143,6821243,115,100,2.26086956521739,3,2.6046511627907,6.87563195146613,108,84,199,1.58260869565217,4.8,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,11,5.998,3.571530617,74.61,"caught",0,"am1",0,2.26086956521739,3,2.6046511627907,6.87563195146614
"180",2023-02-23 12:20:00,"AJY3285","01103FA366",2023-02-23 12:20:48,12.5,9514999,9516504,9516603,9516421,9516511,9516616,90,105,2.88888888888889,2.85714285714286,2.87179487179487,-0.325600325600324,83,92,182,2.02222222222222,3.71428571428571,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,12,6.203,4.669127182,71.6625,"caught",0,"pm1",0,2.88888888888889,2.85714285714286,2.87179487179487,-0.325600325600311
"181",2023-02-23 13:20:00,"AJY3285","01103FA366",2023-02-23 13:21:37,12.3,13162936,13165601,13165691,13165528,13165615,13165717,87,102,2.98850574712644,2.94117647058824,2.96296296296296,-0.50083890516615,73,76,163,4.18390804597701,7.64705882352941,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,13,6.395,3.823731588,70.55,"caught",0,"pm1",0,2.98850574712644,2.94117647058824,2.96296296296296,-0.500838905166136
"182",2023-02-23 14:00:00,"AJY3285","01103FA366",2023-02-23 13:59:56,12.3,15461343,15463673,15463783,15463602,15463691,15463812,89,121,2.92134831460674,2.47933884297521,2.66666666666667,-4.20961401553843,71,92,181,5.25842696629214,7.1900826446281,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,13,6.57,2.859983199,69.66,"caught",0,"pm1",0,2.92134831460674,2.47933884297521,2.66666666666667,-4.20961401553838
"183",2023-02-23 14:00:00,"AJY3285","01103FA366",2023-02-23 13:57:16,12.3,15301218,15303571,15303677,15303480,15303585,15303706,105,121,2.47619047619048,2.47933884297521,2.47787610619469,0.027861652962217,91,92,197,3.46666666666667,7.1900826446281,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,13,6.57,2.859983199,69.66,"caught",0,"pm1",0,2.47619047619048,2.47933884297521,2.47787610619469,0.027861652962213
"184",2023-02-23 14:30:00,"AJY3285","01103FA366",2023-02-23 14:27:31,11.8,17115658,17117693,17117793,17117593,17117703,17117824,110,121,2.36363636363636,2.47933884297521,2.42424242424242,1.00175306786877,100,90,200,2.36363636363636,7.68595041322314,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,23,14,6.455,2.995651101,69.25,"caught",0,"pm1",0,2.36363636363636,2.47933884297521,2.42424242424242,1.00175306786883
"185",2023-02-24 15:10:00,"AJY3285","01103FA366",2023-02-24 15:14:52,12.8,77252634,77254878,77254978,77254812,77254893,77254995,81,102,3.20987654320988,2.94117647058824,3.06010928961749,-2.93661281553706,66,85,166,4.81481481481481,5,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,24,15,8.39,3.092522337,73.14,"caught",1,"pm2",0,3.20987654320988,2.94117647058824,3.06010928961749,-2.93661281553705
"186",2023-02-24 15:30:00,"AJY3285","01103FA366",2023-02-24 15:34:05,12.8,78405997,78407405,78407498,78407351,78407422,78407513,71,91,3.66197183098592,3.2967032967033,3.45679012345679,-4.5094880775632,54,76,147,6.22535211267606,4.94505494505494,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,24,15,8.72,2.587651715,68.48,"caught",1,"pm2",0,3.66197183098592,3.2967032967033,3.45679012345679,-4.50948807756321
"187",2023-02-24 15:50:00,"AJY3285","01103FA366",2023-02-24 15:53:21,12.5,79561609,79562995,79563085,79562939,79563012,79563110,73,98,3.56164383561644,3.06122448979592,3.27485380116959,-5.85285784585404,56,73,146,6.05479452054795,7.65306122448979,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,24,15,8.6,1.98560246,68.84,"caught",1,"pm2",0,3.56164383561644,3.06122448979592,3.27485380116959,-5.85285784585404
"188",2023-02-24 15:50:00,"AJY3285","01103FA366",2023-02-24 15:53:20,12.5,79560574,79560725,79560838,79560642,79560741,79560860,99,119,2.62626262626263,2.52100840336134,2.56880733944954,-0.965635072488824,83,97,196,4.2020202020202,5.54621848739496,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,24,15,8.6,1.98560246,68.84,"caught",1,"pm2",0,2.62626262626263,2.52100840336134,2.56880733944954,-0.965635072488898
"189",2023-02-24 16:10:00,"AJY3285","01103FA366",2023-02-24 16:13:22,12.8,80762218,80764947,80765065,80764836,80764962,80765086,126,124,2.06349206349206,2.41935483870968,2.24,2.84690220174091,111,103,229,3.0952380952381,5.08064516129032,"A","bluti","5","M","23/02/2023 08:49","WYT","ELDER ",64,11.8,"ADA",19.9,24,16,8.74,3.234263332,58.94,"caught",1,"pm2",0,2.06349206349206,2.41935483870968,2.24,2.84690220174096
